scale_factor,center_delta,correlation_strength
1.035400390625000056e-01,3.271484375000000000e-02,7.076293945312499556e-01
1.171215820312500044e+00,3.627929687500000000e-01,3.230834960937499778e-01
1.553540039062500044e+00,3.627929687500000000e-01,3.230834960937499778e-01
1.171215820312500044e+00,-9.672851562500000000e-01,3.230834960937499778e-01
1.171215820312500044e+00,3.627929687500000000e-01,2.326293945312499778e-01
1.553540039062500044e+00,-9.672851562500000000e-01,2.326293945312499778e-01
1.533715820312500089e+00,-8.872070312500000000e-01,2.043334960937499833e-01
1.916040039062500089e+00,-8.872070312500000000e-01,2.043334960937499833e-01
1.533715820312500089e+00,-7.172851562500000000e-01,2.043334960937499833e-01
1.533715820312500089e+00,-8.872070312500000000e-01,3.513793945312500000e-01
1.916040039062500089e+00,-7.172851562500000000e-01,3.513793945312500000e-01
2.983715820312499822e+00,1.127929687500000000e-01,6.793334960937499334e-01
4.660400390625000222e-01,1.127929687500000000e-01,6.793334960937499334e-01
2.983715820312499822e+00,2.827148437500000000e-01,6.793334960937499334e-01
2.983715820312499822e+00,1.127929687500000000e-01,8.263793945312499778e-01
4.660400390625000222e-01,2.827148437500000000e-01,8.263793945312499778e-01
2.258715820312500178e+00,-3.872070312500000000e-01,4.418334960937500000e-01
2.641040039062500178e+00,-3.872070312500000000e-01,4.418334960937500000e-01
2.258715820312500178e+00,7.827148437500000000e-01,4.418334960937500000e-01
2.258715820312500178e+00,-3.872070312500000000e-01,5.888793945312499334e-01
2.641040039062500178e+00,7.827148437500000000e-01,5.888793945312499334e-01
8.087158203125000000e-01,6.127929687500000000e-01,9.168334960937499778e-01
1.191040039062500000e+00,6.127929687500000000e-01,9.168334960937499778e-01
8.087158203125000000e-01,-2.172851562500000000e-01,9.168334960937499778e-01
8.087158203125000000e-01,6.127929687500000000e-01,1.138793945312499972e-01
1.191040039062500000e+00,-2.172851562500000000e-01,1.138793945312499972e-01
6.274658203124999778e-01,-5.122070312500000000e-01,3.824584960937499889e-01
6.472900390624999334e-01,-5.122070312500000000e-01,3.824584960937499889e-01
6.274658203124999778e-01,6.577148437500000000e-01,3.824584960937499889e-01
6.274658203124999778e-01,-5.122070312500000000e-01,1.732543945312499944e-01
6.472900390624999334e-01,6.577148437500000000e-01,1.732543945312499944e-01
2.077465820312499822e+00,4.877929687500000000e-01,8.574584960937499112e-01
2.097290039062500000e+00,4.877929687500000000e-01,8.574584960937499112e-01
2.077465820312499822e+00,-3.422851562500000000e-01,8.574584960937499112e-01
2.077465820312499822e+00,4.877929687500000000e-01,6.482543945312500000e-01
2.097290039062500000e+00,-3.422851562500000000e-01,6.482543945312500000e-01
2.802465820312499911e+00,-1.220703125000000000e-02,1.449584960937500000e-01
1.372290039062500133e+00,-1.220703125000000000e-02,1.449584960937500000e-01
2.802465820312499911e+00,-8.422851562500000000e-01,1.449584960937500000e-01
2.802465820312499911e+00,-1.220703125000000000e-02,8.857543945312499334e-01
1.372290039062500133e+00,-8.422851562500000000e-01,8.857543945312499334e-01
1.352465820312499956e+00,9.877929687500000000e-01,6.199584960937499778e-01
2.822290039062500089e+00,9.877929687500000000e-01,6.199584960937499778e-01
1.352465820312499956e+00,1.577148437500000000e-01,6.199584960937499778e-01
1.352465820312499956e+00,9.877929687500000000e-01,4.107543945312499556e-01
2.822290039062500089e+00,1.577148437500000000e-01,4.107543945312499556e-01
9.899658203124999112e-01,-2.622070312500000000e-01,7.387084960937500000e-01
2.459790039062499822e+00,-2.622070312500000000e-01,7.387084960937500000e-01
9.899658203124999112e-01,4.077148437500000000e-01,7.387084960937500000e-01
9.899658203124999112e-01,-2.622070312500000000e-01,5.450439453125000000e-02
2.459790039062499822e+00,4.077148437500000000e-01,5.450439453125000000e-02
2.439965820312500089e+00,7.377929687500000000e-01,2.637084960937499667e-01
1.009790039062500089e+00,7.377929687500000000e-01,2.637084960937499667e-01
2.439965820312500089e+00,-5.922851562500000000e-01,2.637084960937499667e-01
2.439965820312500089e+00,7.377929687500000000e-01,5.295043945312499778e-01
1.009790039062500089e+00,-5.922851562500000000e-01,5.295043945312499778e-01
1.714965820312500000e+00,-7.622070312500000000e-01,5.012084960937499556e-01
1.734790039062499956e+00,-7.622070312500000000e-01,5.012084960937499556e-01
1.714965820312500000e+00,-9.228515625000000000e-02,5.012084960937499556e-01
1.714965820312500000e+00,-7.622070312500000000e-01,7.670043945312499112e-01
1.734790039062499956e+00,-9.228515625000000000e-02,7.670043945312499112e-01
2.649658203124999889e-01,2.377929687500000000e-01,2.620849609374999861e-02
2.847900390625000000e-01,2.377929687500000000e-01,2.620849609374999861e-02
2.649658203124999889e-01,9.077148437500000000e-01,2.620849609374999861e-02
2.649658203124999889e-01,2.377929687500000000e-01,2.920043945312499889e-01
2.847900390625000000e-01,9.077148437500000000e-01,2.920043945312499889e-01
2.196533203125000111e-01,-3.559570312500000000e-01,3.379272460937499667e-01
1.236352539062500089e+00,-3.559570312500000000e-01,3.379272460937499667e-01
2.196533203125000111e-01,-6.860351562500000000e-01,3.379272460937499667e-01
2.196533203125000111e-01,-3.559570312500000000e-01,3.959106445312499667e-01
1.236352539062500089e+00,-6.860351562500000000e-01,3.959106445312499667e-01
1.669653320312500133e+00,6.440429687500000000e-01,8.129272460937500000e-01
2.686352539062499822e+00,6.440429687500000000e-01,8.129272460937500000e-01
1.669653320312500133e+00,3.139648437500000000e-01,8.129272460937500000e-01
1.669653320312500133e+00,6.440429687500000000e-01,8.709106445312500000e-01
2.686352539062499822e+00,3.139648437500000000e-01,8.709106445312500000e-01
2.394653320312500000e+00,-8.559570312500000000e-01,1.004272460937499917e-01
5.113525390625000000e-01,-8.559570312500000000e-01,1.004272460937499917e-01
2.394653320312500000e+00,8.139648437500000000e-01,1.004272460937499917e-01
2.394653320312500000e+00,-8.559570312500000000e-01,6.334106445312499556e-01
5.113525390625000000e-01,8.139648437500000000e-01,6.334106445312499556e-01
9.446533203124999334e-01,1.440429687500000000e-01,5.754272460937499556e-01
1.961352539062499956e+00,1.440429687500000000e-01,5.754272460937499556e-01
9.446533203124999334e-01,-1.860351562500000000e-01,5.754272460937499556e-01
9.446533203124999334e-01,1.440429687500000000e-01,1.584106445312500056e-01
1.961352539062499956e+00,-1.860351562500000000e-01,1.584106445312500056e-01
1.307153320312500089e+00,-6.059570312500000000e-01,9.316772460937499112e-01
1.598852539062500133e+00,-6.059570312500000000e-01,9.316772460937499112e-01
1.307153320312500089e+00,-4.360351562500000000e-01,9.316772460937499112e-01
1.307153320312500089e+00,-6.059570312500000000e-01,2.771606445312500000e-01
1.598852539062500133e+00,-4.360351562500000000e-01,2.771606445312500000e-01
2.757153320312499822e+00,3.940429687500000000e-01,4.566772460937499889e-01
1.488525390625000111e-01,3.940429687500000000e-01,4.566772460937499889e-01
2.757153320312499822e+00,5.639648437500000000e-01,4.566772460937499889e-01
2.757153320312499822e+00,3.940429687500000000e-01,7.521606445312499778e-01
1.488525390625000111e-01,5.639648437500000000e-01,7.521606445312499778e-01
2.032153320312499734e+00,-1.059570312500000000e-01,6.941772460937499778e-01
2.323852539062500000e+00,-1.059570312500000000e-01,6.941772460937499778e-01
2.032153320312499734e+00,6.396484375000000000e-02,6.941772460937499778e-01
2.032153320312499734e+00,-1.059570312500000000e-01,5.146606445312499334e-01
2.323852539062500000e+00,6.396484375000000000e-02,5.146606445312499334e-01
5.821533203125000000e-01,8.940429687500000000e-01,2.191772460937500000e-01
8.738525390624999334e-01,8.940429687500000000e-01,2.191772460937500000e-01
5.821533203125000000e-01,-9.360351562500000000e-01,2.191772460937500000e-01
5.821533203125000000e-01,8.940429687500000000e-01,3.966064453124999722e-02
8.738525390624999334e-01,-9.360351562500000000e-01,3.966064453124999722e-02
7.634033203124999112e-01,-9.809570312500000000e-01,6.348022460937500222e-01
3.301025390624999778e-01,-9.809570312500000000e-01,6.348022460937500222e-01
7.634033203124999112e-01,4.389648437500000000e-01,6.348022460937500222e-01
7.634033203124999112e-01,-9.809570312500000000e-01,2.177856445312499889e-01
3.301025390624999778e-01,4.389648437500000000e-01,2.177856445312499889e-01
2.213403320312500089e+00,1.904296875000000000e-02,1.598022460937499889e-01
1.780102539062500044e+00,1.904296875000000000e-02,1.598022460937499889e-01
2.213403320312500089e+00,-5.610351562500000000e-01,1.598022460937499889e-01
2.213403320312500089e+00,1.904296875000000000e-02,6.927856445312500222e-01
1.780102539062500044e+00,-5.610351562500000000e-01,6.927856445312500222e-01
2.938403320312500178e+00,-4.809570312500000000e-01,8.723022460937499556e-01
1.055102539062499956e+00,-4.809570312500000000e-01,8.723022460937499556e-01
2.938403320312500178e+00,-6.103515625000000000e-02,8.723022460937499556e-01
2.938403320312500178e+00,-4.809570312500000000e-01,9.302856445312499556e-01
1.055102539062499956e+00,-6.103515625000000000e-02,9.302856445312499556e-01
1.488403320312500000e+00,5.190429687500000000e-01,3.973022460937499778e-01
2.505102539062499911e+00,5.190429687500000000e-01,3.973022460937499778e-01
1.488403320312500000e+00,9.389648437500000000e-01,3.973022460937499778e-01
1.488403320312500000e+00,5.190429687500000000e-01,4.552856445312499778e-01
2.505102539062499911e+00,9.389648437500000000e-01,4.552856445312499778e-01
1.125903320312499956e+00,-2.309570312500000000e-01,4.105224609375000139e-02
2.867602539062500178e+00,-2.309570312500000000e-01,4.105224609375000139e-02
1.125903320312499956e+00,6.889648437500000000e-01,4.105224609375000139e-02
1.125903320312499956e+00,-2.309570312500000000e-01,9.903564453124999445e-02
2.867602539062500178e+00,6.889648437500000000e-01,9.903564453124999445e-02
2.575903320312499911e+00,7.690429687500000000e-01,5.160522460937500000e-01
1.417602539062500000e+00,7.690429687500000000e-01,5.160522460937500000e-01
2.575903320312499911e+00,-3.110351562500000000e-01,5.160522460937500000e-01
2.575903320312499911e+00,7.690429687500000000e-01,5.740356445312500000e-01
1.417602539062500000e+00,-3.110351562500000000e-01,5.740356445312500000e-01
1.850903320312500044e+00,-7.309570312500000000e-01,2.785522460937500111e-01
2.142602539062500089e+00,-7.309570312500000000e-01,2.785522460937500111e-01
1.850903320312500044e+00,-8.110351562500000000e-01,2.785522460937500111e-01
1.850903320312500044e+00,-7.309570312500000000e-01,8.115356445312499334e-01
2.142602539062500089e+00,-8.110351562500000000e-01,8.115356445312499334e-01
4.009033203124999778e-01,2.690429687500000000e-01,7.535522460937499334e-01
6.926025390624999112e-01,2.690429687500000000e-01,7.535522460937499334e-01
4.009033203124999778e-01,1.889648437500000000e-01,7.535522460937499334e-01
4.009033203124999778e-01,2.690429687500000000e-01,3.365356445312500111e-01
6.926025390624999112e-01,1.889648437500000000e-01,3.365356445312500111e-01
3.102783203125000222e-01,-6.684570312500000000e-01,1.301147460937499833e-01
2.414477539062500178e+00,-6.684570312500000000e-01,1.301147460937499833e-01
3.102783203125000222e-01,-2.485351562500000000e-01,1.301147460937499833e-01
3.102783203125000222e-01,-6.684570312500000000e-01,5.443481445312500222e-01
2.414477539062500178e+00,-2.485351562500000000e-01,5.443481445312500222e-01
1.760278320312500089e+00,3.315429687500000000e-01,6.051147460937499334e-01
9.644775390625000000e-01,3.315429687500000000e-01,6.051147460937499334e-01
1.760278320312500089e+00,7.514648437500000000e-01,6.051147460937499334e-01
1.760278320312500089e+00,3.315429687500000000e-01,6.934814453125000278e-02
9.644775390625000000e-01,7.514648437500000000e-01,6.934814453125000278e-02
2.485278320312500178e+00,-1.684570312500000000e-01,3.676147460937500000e-01
1.689477539062500089e+00,-1.684570312500000000e-01,3.676147460937500000e-01
2.485278320312500178e+00,2.514648437500000000e-01,3.676147460937500000e-01
2.485278320312500178e+00,-1.684570312500000000e-01,3.068481445312499778e-01
1.689477539062500089e+00,2.514648437500000000e-01,3.068481445312499778e-01
1.035278320312500000e+00,8.315429687500000000e-01,8.426147460937499778e-01
2.394775390624999944e-01,8.315429687500000000e-01,8.426147460937499778e-01
1.035278320312500000e+00,-7.485351562500000000e-01,8.426147460937499778e-01
1.035278320312500000e+00,8.315429687500000000e-01,7.818481445312499556e-01
2.394775390624999944e-01,-7.485351562500000000e-01,7.818481445312499556e-01
1.397778320312500044e+00,-4.184570312500000000e-01,4.863647460937499667e-01
6.019775390624999556e-01,-4.184570312500000000e-01,4.863647460937499667e-01
1.397778320312500044e+00,-9.985351562500000000e-01,4.863647460937499667e-01
1.397778320312500044e+00,-4.184570312500000000e-01,6.630981445312499334e-01
6.019775390624999556e-01,-9.985351562500000000e-01,6.630981445312499334e-01
2.847778320312500000e+00,5.815429687500000000e-01,1.136474609374999931e-02
2.051977539062499911e+00,5.815429687500000000e-01,1.136474609374999931e-02
2.847778320312500000e+00,1.464843750000000000e-03,1.136474609374999931e-02
2.847778320312500000e+00,5.815429687500000000e-01,1.880981445312499833e-01
2.051977539062499911e+00,1.464843750000000000e-03,1.880981445312499833e-01
2.122778320312499911e+00,-9.184570312500000000e-01,7.238647460937499556e-01
1.326977539062500044e+00,-9.184570312500000000e-01,7.238647460937499556e-01
2.122778320312499911e+00,5.014648437500000000e-01,7.238647460937499556e-01
2.122778320312499911e+00,-9.184570312500000000e-01,4.255981445312500000e-01
1.326977539062500044e+00,5.014648437500000000e-01,4.255981445312500000e-01
6.727783203124999556e-01,8.154296875000000000e-02,2.488647460937499778e-01
2.776977539062500000e+00,8.154296875000000000e-02,2.488647460937499778e-01
6.727783203124999556e-01,-4.985351562500000000e-01,2.488647460937499778e-01
6.727783203124999556e-01,8.154296875000000000e-02,9.005981445312499778e-01
2.776977539062500000e+00,-4.985351562500000000e-01,9.005981445312499778e-01
4.915283203125000444e-01,-4.345703125000000000e-02,7.832397460937499112e-01
2.233227539062499822e+00,-4.345703125000000000e-02,7.832397460937499112e-01
4.915283203125000444e-01,8.764648437500000000e-01,7.832397460937499112e-01
4.915283203125000444e-01,-4.345703125000000000e-02,7.224731445312500000e-01
2.233227539062499822e+00,8.764648437500000000e-01,7.224731445312500000e-01
1.941528320312500000e+00,9.565429687500000000e-01,3.082397460937499889e-01
7.832275390624999778e-01,9.565429687500000000e-01,3.082397460937499889e-01
1.941528320312500000e+00,-1.235351562500000000e-01,3.082397460937499889e-01
1.941528320312500000e+00,9.565429687500000000e-01,2.474731445312499944e-01
7.832275390624999778e-01,-1.235351562500000000e-01,2.474731445312499944e-01
2.666528320312500089e+00,-5.434570312500000000e-01,5.457397460937499778e-01
2.958227539062499911e+00,-5.434570312500000000e-01,5.457397460937499778e-01
2.666528320312500089e+00,-6.235351562500000000e-01,5.457397460937499778e-01
2.666528320312500089e+00,-5.434570312500000000e-01,9.973144531250000347e-03
2.958227539062499911e+00,-6.235351562500000000e-01,9.973144531250000347e-03
1.216528320312500133e+00,4.565429687500000000e-01,7.073974609375000000e-02
1.508227539062499956e+00,4.565429687500000000e-01,7.073974609375000000e-02
1.216528320312500133e+00,3.764648437500000000e-01,7.073974609375000000e-02
1.216528320312500133e+00,4.565429687500000000e-01,4.849731445312499556e-01
1.508227539062499956e+00,3.764648437500000000e-01,4.849731445312499556e-01
8.540283203124999778e-01,-7.934570312500000000e-01,4.269897460937499556e-01
1.145727539062500133e+00,-7.934570312500000000e-01,4.269897460937499556e-01
8.540283203124999778e-01,1.264648437500000000e-01,4.269897460937499556e-01
8.540283203124999778e-01,-7.934570312500000000e-01,8.412231445312499112e-01
1.145727539062500133e+00,1.264648437500000000e-01,8.412231445312499112e-01
2.304028320312499822e+00,2.065429687500000000e-01,9.019897460937499334e-01
2.595727539062500089e+00,2.065429687500000000e-01,9.019897460937499334e-01
2.304028320312499822e+00,-8.735351562500000000e-01,9.019897460937499334e-01
2.304028320312499822e+00,2.065429687500000000e-01,3.662231445312499889e-01
2.595727539062500089e+00,-8.735351562500000000e-01,3.662231445312499889e-01
1.579028320312499956e+00,-2.934570312500000000e-01,1.894897460937499944e-01
4.207275390625000444e-01,-2.934570312500000000e-01,1.894897460937499944e-01
1.579028320312499956e+00,-3.735351562500000000e-01,1.894897460937499944e-01
1.579028320312499956e+00,-2.934570312500000000e-01,1.287231445312500000e-01
4.207275390625000444e-01,-3.735351562500000000e-01,1.287231445312500000e-01
1.290283203125000000e-01,7.065429687500000000e-01,6.644897460937500000e-01
1.870727539062500000e+00,7.065429687500000000e-01,6.644897460937500000e-01
1.290283203125000000e-01,6.264648437500000000e-01,6.644897460937500000e-01
1.290283203125000000e-01,7.065429687500000000e-01,6.037231445312499778e-01
1.870727539062500000e+00,6.264648437500000000e-01,6.037231445312499778e-01
1.403564453124999944e-01,-7.075195312500000000e-01,4.381225585937499889e-01
2.734619140624999778e-01,-7.075195312500000000e-01,4.381225585937499889e-01
1.403564453124999944e-01,-3.969726562500000000e-01,4.381225585937499889e-01
1.403564453124999944e-01,-7.075195312500000000e-01,3.328247070312500000e-01
2.734619140624999778e-01,-3.969726562500000000e-01,3.328247070312500000e-01
1.590356445312500089e+00,2.924804687500000000e-01,9.131225585937499112e-01
1.723461914062500044e+00,2.924804687500000000e-01,9.131225585937499112e-01
1.590356445312500089e+00,6.030273437500000000e-01,9.131225585937499112e-01
1.590356445312500089e+00,2.924804687500000000e-01,8.078247070312499778e-01
1.723461914062500044e+00,6.030273437500000000e-01,8.078247070312499778e-01
2.315356445312500178e+00,-2.075195312500000000e-01,2.006225585937500000e-01
9.984619140624999556e-01,-2.075195312500000000e-01,2.006225585937500000e-01
2.315356445312500178e+00,1.030273437500000000e-01,2.006225585937500000e-01
2.315356445312500178e+00,-2.075195312500000000e-01,5.703247070312499334e-01
9.984619140624999556e-01,1.030273437500000000e-01,5.703247070312499334e-01
8.653564453125000000e-01,7.924804687500000000e-01,6.756225585937499778e-01
2.448461914062499911e+00,7.924804687500000000e-01,6.756225585937499778e-01
8.653564453125000000e-01,-8.969726562500000000e-01,6.756225585937499778e-01
8.653564453125000000e-01,7.924804687500000000e-01,9.532470703124999722e-02
2.448461914062499911e+00,-8.969726562500000000e-01,9.532470703124999722e-02
1.227856445312500044e+00,-4.575195312500000000e-01,7.943725585937500000e-01
2.810961914062500178e+00,-4.575195312500000000e-01,7.943725585937500000e-01
1.227856445312500044e+00,-6.469726562500000000e-01,7.943725585937500000e-01
1.227856445312500044e+00,-4.575195312500000000e-01,4.515747070312499667e-01
2.810961914062500178e+00,-6.469726562500000000e-01,4.515747070312499667e-01
2.677856445312500000e+00,5.424804687500000000e-01,3.193725585937499667e-01
1.360961914062500000e+00,5.424804687500000000e-01,3.193725585937499667e-01
2.677856445312500000e+00,3.530273437500000000e-01,3.193725585937499667e-01
2.677856445312500000e+00,5.424804687500000000e-01,9.265747070312500000e-01
1.360961914062500000e+00,3.530273437500000000e-01,9.265747070312500000e-01
1.952856445312500133e+00,-9.575195312500000000e-01,5.568725585937499556e-01
2.085961914062500089e+00,-9.575195312500000000e-01,5.568725585937499556e-01
1.952856445312500133e+00,8.530273437500000000e-01,5.568725585937499556e-01
1.952856445312500133e+00,-9.575195312500000000e-01,6.890747070312499556e-01
2.085961914062500089e+00,8.530273437500000000e-01,6.890747070312499556e-01
5.028564453124999556e-01,4.248046875000000000e-02,8.187255859374999167e-02
6.359619140624999112e-01,4.248046875000000000e-02,8.187255859374999167e-02
5.028564453124999556e-01,-1.469726562500000000e-01,8.187255859374999167e-02
5.028564453124999556e-01,4.248046875000000000e-02,2.140747070312499778e-01
6.359619140624999112e-01,-1.469726562500000000e-01,2.140747070312499778e-01
6.841064453124999778e-01,-8.251953125000000000e-02,4.974975585937500000e-01
1.542211914062500133e+00,-8.251953125000000000e-02,4.974975585937500000e-01
6.841064453124999778e-01,7.280273437500000000e-01,4.974975585937500000e-01
6.841064453124999778e-01,-8.251953125000000000e-02,3.594970703125000000e-02
1.542211914062500133e+00,7.280273437500000000e-01,3.594970703125000000e-02
2.134106445312499822e+00,9.174804687500000000e-01,2.249755859374999792e-02
2.992211914062500089e+00,9.174804687500000000e-01,2.249755859374999792e-02
2.134106445312499822e+00,-2.719726562500000000e-01,2.249755859374999792e-02
2.134106445312499822e+00,9.174804687500000000e-01,5.109497070312499778e-01
2.992211914062500089e+00,-2.719726562500000000e-01,5.109497070312499778e-01
2.859106445312499911e+00,-5.825195312500000000e-01,7.349975585937499334e-01
8.172119140624999334e-01,-5.825195312500000000e-01,7.349975585937499334e-01
2.859106445312499911e+00,-7.719726562500000000e-01,7.349975585937499334e-01
2.859106445312499911e+00,-5.825195312500000000e-01,7.484497070312499112e-01
8.172119140624999334e-01,-7.719726562500000000e-01,7.484497070312499112e-01
1.409106445312499956e+00,4.174804687500000000e-01,2.599975585937500111e-01
2.267211914062500000e+00,4.174804687500000000e-01,2.599975585937500111e-01
1.409106445312499956e+00,2.280273437500000000e-01,2.599975585937500111e-01
1.409106445312499956e+00,4.174804687500000000e-01,2.734497070312499889e-01
2.267211914062500000e+00,2.280273437500000000e-01,2.734497070312499889e-01
1.046606445312499911e+00,-8.325195312500000000e-01,1.412475585937499889e-01
1.904711914062499956e+00,-8.325195312500000000e-01,1.412475585937499889e-01
1.046606445312499911e+00,4.780273437500000000e-01,1.412475585937499889e-01
1.046606445312499911e+00,-8.325195312500000000e-01,1.546997070312499944e-01
1.904711914062499956e+00,4.780273437500000000e-01,1.546997070312499944e-01
2.496606445312500089e+00,1.674804687500000000e-01,6.162475585937500222e-01
4.547119140625000000e-01,1.674804687500000000e-01,6.162475585937500222e-01
2.496606445312500089e+00,-5.219726562500000000e-01,6.162475585937500222e-01
2.496606445312500089e+00,1.674804687500000000e-01,6.296997070312500000e-01
4.547119140625000000e-01,-5.219726562500000000e-01,6.296997070312500000e-01
1.771606445312500000e+00,-3.325195312500000000e-01,3.787475585937499778e-01
2.629711914062499822e+00,-3.325195312500000000e-01,3.787475585937499778e-01
1.771606445312500000e+00,-2.197265625000000000e-02,3.787475585937499778e-01
1.771606445312500000e+00,-3.325195312500000000e-01,8.671997070312499334e-01
2.629711914062499822e+00,-2.197265625000000000e-02,8.671997070312499334e-01
3.216064453124999889e-01,6.674804687500000000e-01,8.537475585937499556e-01
1.179711914062500089e+00,6.674804687500000000e-01,8.537475585937499556e-01
3.216064453124999889e-01,9.780273437500000000e-01,8.537475585937499556e-01
3.216064453124999889e-01,6.674804687500000000e-01,3.921997070312499556e-01
1.179711914062500089e+00,9.780273437500000000e-01,3.921997070312499556e-01
4.122314453125000000e-01,-2.700195312500000000e-01,5.218505859375000000e-02
1.995336914062500133e+00,-2.700195312500000000e-01,5.218505859375000000e-02
4.122314453125000000e-01,-9.594726562500000000e-01,5.218505859375000000e-02
4.122314453125000000e-01,-2.700195312500000000e-01,6.000122070312500222e-01
1.995336914062500133e+00,-9.594726562500000000e-01,6.000122070312500222e-01
1.862231445312499956e+00,7.299804687500000000e-01,5.271850585937499778e-01
5.453369140624999556e-01,7.299804687500000000e-01,5.271850585937499778e-01
1.862231445312499956e+00,4.052734375000000000e-02,5.271850585937499778e-01
1.862231445312499956e+00,7.299804687500000000e-01,1.250122070312499889e-01
5.453369140624999556e-01,4.052734375000000000e-02,1.250122070312499889e-01
2.587231445312499822e+00,-7.700195312500000000e-01,2.896850585937499889e-01
2.720336914062500000e+00,-7.700195312500000000e-01,2.896850585937499889e-01
2.587231445312499822e+00,5.405273437500000000e-01,2.896850585937499889e-01
2.587231445312499822e+00,-7.700195312500000000e-01,3.625122070312499778e-01
2.720336914062500000e+00,5.405273437500000000e-01,3.625122070312499778e-01
1.137231445312500089e+00,2.299804687500000000e-01,7.646850585937499112e-01
1.270336914062500044e+00,2.299804687500000000e-01,7.646850585937499112e-01
1.137231445312500089e+00,-4.594726562500000000e-01,7.646850585937499112e-01
1.137231445312500089e+00,2.299804687500000000e-01,8.375122070312499556e-01
1.270336914062500044e+00,-4.594726562500000000e-01,8.375122070312499556e-01
1.499731445312500133e+00,-5.200195312500000000e-01,6.459350585937500000e-01
9.078369140625000000e-01,-5.200195312500000000e-01,6.459350585937500000e-01
1.499731445312500133e+00,-2.094726562500000000e-01,6.459350585937500000e-01
1.499731445312500133e+00,-5.200195312500000000e-01,4.812622070312500000e-01
9.078369140625000000e-01,-2.094726562500000000e-01,4.812622070312500000e-01
2.949731445312500089e+00,4.799804687500000000e-01,1.709350585937499944e-01
2.357836914062500178e+00,4.799804687500000000e-01,1.709350585937499944e-01
2.949731445312500089e+00,7.905273437500000000e-01,1.709350585937499944e-01
2.949731445312500089e+00,4.799804687500000000e-01,6.262207031249999653e-03
2.357836914062500178e+00,7.905273437500000000e-01,6.262207031249999653e-03
2.224731445312500000e+00,-2.001953125000000000e-02,8.834350585937499334e-01
1.828369140625000222e-01,-2.001953125000000000e-02,8.834350585937499334e-01
2.224731445312500000e+00,2.905273437500000000e-01,8.834350585937499334e-01
2.224731445312500000e+00,-2.001953125000000000e-02,2.437622070312499833e-01
1.828369140625000222e-01,2.905273437500000000e-01,2.437622070312499833e-01
7.747314453124999334e-01,9.799804687500000000e-01,4.084350585937499556e-01
1.632836914062500089e+00,9.799804687500000000e-01,4.084350585937499556e-01
7.747314453124999334e-01,-7.094726562500000000e-01,4.084350585937499556e-01
7.747314453124999334e-01,9.799804687500000000e-01,7.187622070312499334e-01
1.632836914062500089e+00,-7.094726562500000000e-01,7.187622070312499334e-01
5.934814453125000222e-01,-8.950195312500000000e-01,9.428100585937500000e-01
2.539086914062500089e+00,-8.950195312500000000e-01,9.428100585937500000e-01
5.934814453125000222e-01,1.655273437500000000e-01,9.428100585937500000e-01
5.934814453125000222e-01,-8.950195312500000000e-01,8.968872070312499112e-01
2.539086914062500089e+00,1.655273437500000000e-01,8.968872070312499112e-01
2.043481445312500089e+00,1.049804687500000000e-01,4.678100585937499667e-01
1.089086914062499911e+00,1.049804687500000000e-01,4.678100585937499667e-01
2.043481445312500089e+00,-8.344726562500000000e-01,4.678100585937499667e-01
2.043481445312500089e+00,1.049804687500000000e-01,4.218872070312499889e-01
1.089086914062499911e+00,-8.344726562500000000e-01,4.218872070312499889e-01
2.768481445312500178e+00,-3.950195312500000000e-01,7.053100585937499556e-01
1.814086914062500000e+00,-3.950195312500000000e-01,7.053100585937499556e-01
2.768481445312500178e+00,-3.344726562500000000e-01,7.053100585937499556e-01
2.768481445312500178e+00,-3.950195312500000000e-01,1.843872070312500000e-01
1.814086914062500000e+00,-3.344726562500000000e-01,1.843872070312500000e-01
1.318481445312500000e+00,6.049804687500000000e-01,2.303100585937499778e-01
3.640869140625000444e-01,6.049804687500000000e-01,2.303100585937499778e-01
1.318481445312500000e+00,6.655273437500000000e-01,2.303100585937499778e-01
1.318481445312500000e+00,6.049804687500000000e-01,6.593872070312499778e-01
3.640869140625000444e-01,6.655273437500000000e-01,6.593872070312499778e-01
9.559814453124999556e-01,-1.450195312500000000e-01,3.490600585937500000e-01
7.265869140624999778e-01,-1.450195312500000000e-01,3.490600585937500000e-01
9.559814453124999556e-01,9.155273437500000000e-01,3.490600585937500000e-01
9.559814453124999556e-01,-1.450195312500000000e-01,7.781372070312500000e-01
7.265869140624999778e-01,9.155273437500000000e-01,7.781372070312500000e-01
2.405981445312499911e+00,8.549804687500000000e-01,8.240600585937499778e-01
2.176586914062499822e+00,8.549804687500000000e-01,8.240600585937499778e-01
2.405981445312499911e+00,-8.447265625000000000e-02,8.240600585937499778e-01
2.405981445312499911e+00,8.549804687500000000e-01,3.031372070312499667e-01
2.176586914062499822e+00,-8.447265625000000000e-02,3.031372070312499667e-01
1.680981445312500044e+00,-6.450195312500000000e-01,1.115600585937499972e-01
1.451586914062499956e+00,-6.450195312500000000e-01,1.115600585937499972e-01
1.680981445312500044e+00,-5.844726562500000000e-01,1.115600585937499972e-01
1.680981445312500044e+00,-6.450195312500000000e-01,6.563720703124999167e-02
1.451586914062499956e+00,-5.844726562500000000e-01,6.563720703124999167e-02
2.309814453125000056e-01,3.549804687500000000e-01,5.865600585937499334e-01
2.901586914062499911e+00,3.549804687500000000e-01,5.865600585937499334e-01
