scale_factor,center_delta,correlation_strength
2.227050781250000000e+00,-1.832031250000000000e+00,2.319335937500000000e-02
2.314941406250000000e+00,-1.160156250000000000e+00,2.319335937500000000e-02
4.477050781250000000e+00,1.679687500000000000e-01,1.883300781249999944e-01
4.564941406250000000e+00,1.679687500000000000e-01,1.883300781249999944e-01
4.477050781250000000e+00,8.398437500000000000e-01,1.883300781249999944e-01
4.477050781250000000e+00,1.679687500000000000e-01,4.981933593749999778e-01
4.564941406250000000e+00,8.398437500000000000e-01,4.981933593749999778e-01
3.352050781250000000e+00,-8.320312500000000000e-01,9.008300781249999334e-01
1.189941406250000000e+00,-8.320312500000000000e-01,9.008300781249999334e-01
3.352050781250000000e+00,1.839843750000000000e+00,9.008300781249999334e-01
3.352050781250000000e+00,-8.320312500000000000e-01,7.356933593749999112e-01
1.189941406250000000e+00,1.839843750000000000e+00,7.356933593749999112e-01
1.102050781250000000e+00,1.167968750000000000e+00,4.258300781249999556e-01
3.439941406250000000e+00,1.167968750000000000e+00,4.258300781249999556e-01
1.102050781250000000e+00,-1.601562500000000000e-01,4.258300781249999556e-01
1.102050781250000000e+00,1.167968750000000000e+00,2.606933593749999889e-01
3.439941406250000000e+00,-1.601562500000000000e-01,2.606933593749999889e-01
1.383300781250000000e+00,-1.082031250000000000e+00,8.414550781249999778e-01
4.846191406250000000e+00,-1.082031250000000000e+00,8.414550781249999778e-01
1.383300781250000000e+00,1.089843750000000000e+00,8.414550781249999778e-01
1.383300781250000000e+00,-1.082031250000000000e+00,4.388183593749999667e-01
4.846191406250000000e+00,1.089843750000000000e+00,4.388183593749999667e-01
3.633300781250000000e+00,9.179687500000000000e-01,3.664550781250000000e-01
2.596191406250000000e+00,9.179687500000000000e-01,3.664550781250000000e-01
3.633300781250000000e+00,-9.101562500000000000e-01,3.664550781250000000e-01
3.633300781250000000e+00,9.179687500000000000e-01,9.138183593750000000e-01
2.596191406250000000e+00,-9.101562500000000000e-01,9.138183593750000000e-01
4.758300781250000000e+00,-8.203125000000000000e-02,6.039550781249999334e-01
3.721191406250000000e+00,-8.203125000000000000e-02,6.039550781249999334e-01
4.758300781250000000e+00,-1.910156250000000000e+00,6.039550781249999334e-01
4.758300781250000000e+00,-8.203125000000000000e-02,6.763183593749999556e-01
3.721191406250000000e+00,-1.910156250000000000e+00,6.763183593749999556e-01
2.508300781250000000e+00,1.917968750000000000e+00,1.289550781249999833e-01
1.471191406250000000e+00,1.917968750000000000e+00,1.289550781249999833e-01
2.508300781250000000e+00,8.984375000000000000e-02,1.289550781249999833e-01
2.508300781250000000e+00,1.917968750000000000e+00,2.013183593749999778e-01
1.471191406250000000e+00,8.984375000000000000e-02,2.013183593749999778e-01
1.945800781250000000e+00,-5.820312500000000000e-01,2.477050781249999778e-01
9.086914062500000000e-01,-5.820312500000000000e-01,2.477050781249999778e-01
1.945800781250000000e+00,5.898437500000000000e-01,2.477050781249999778e-01
1.945800781250000000e+00,-5.820312500000000000e-01,3.200683593750000000e-01
9.086914062500000000e-01,5.898437500000000000e-01,3.200683593750000000e-01
4.195800781250000000e+00,1.417968750000000000e+00,7.227050781249999556e-01
3.158691406250000000e+00,1.417968750000000000e+00,7.227050781249999556e-01
4.195800781250000000e+00,-1.410156250000000000e+00,7.227050781249999556e-01
4.195800781250000000e+00,1.417968750000000000e+00,7.950683593749999778e-01
3.158691406250000000e+00,-1.410156250000000000e+00,7.950683593749999778e-01
3.070800781250000000e+00,-1.582031250000000000e+00,1.020507812499999931e-02
2.033691406250000000e+00,-1.582031250000000000e+00,1.020507812499999931e-02
3.070800781250000000e+00,-4.101562500000000000e-01,1.020507812499999931e-02
3.070800781250000000e+00,-1.582031250000000000e+00,5.575683593749999334e-01
2.033691406250000000e+00,-4.101562500000000000e-01,5.575683593749999334e-01
8.208007812500000000e-01,4.179687500000000000e-01,4.852050781249999667e-01
4.283691406250000000e+00,4.179687500000000000e-01,4.852050781249999667e-01
8.208007812500000000e-01,1.589843750000000000e+00,4.852050781249999667e-01
8.208007812500000000e-01,4.179687500000000000e-01,8.256835937499999722e-02
4.283691406250000000e+00,1.589843750000000000e+00,8.256835937499999722e-02
9.614257812500000000e-01,-1.707031250000000000e+00,3.961425781249999778e-01
1.330566406250000000e+00,-1.707031250000000000e+00,3.961425781249999778e-01
9.614257812500000000e-01,-1.535156250000000000e+00,3.961425781249999778e-01
9.614257812500000000e-01,-1.707031250000000000e+00,8.247558593749999556e-01
1.330566406250000000e+00,-1.535156250000000000e+00,8.247558593749999556e-01
3.211425781250000000e+00,2.929687500000000000e-01,8.711425781249999556e-01
3.580566406250000000e+00,2.929687500000000000e-01,8.711425781249999556e-01
3.211425781250000000e+00,4.648437500000000000e-01,8.711425781249999556e-01
3.211425781250000000e+00,2.929687500000000000e-01,3.497558593749999778e-01
3.580566406250000000e+00,4.648437500000000000e-01,3.497558593749999778e-01
4.336425781250000000e+00,-7.070312500000000000e-01,1.586425781249999889e-01
2.455566406250000000e+00,-7.070312500000000000e-01,1.586425781249999889e-01
4.336425781250000000e+00,1.464843750000000000e+00,1.586425781249999889e-01
4.336425781250000000e+00,-7.070312500000000000e-01,1.122558593749999889e-01
2.455566406250000000e+00,1.464843750000000000e+00,1.122558593749999889e-01
2.086425781250000000e+00,1.292968750000000000e+00,6.336425781250000222e-01
4.705566406250000000e+00,1.292968750000000000e+00,6.336425781250000222e-01
2.086425781250000000e+00,-5.351562500000000000e-01,6.336425781250000222e-01
2.086425781250000000e+00,1.292968750000000000e+00,5.872558593750000222e-01
4.705566406250000000e+00,-5.351562500000000000e-01,5.872558593750000222e-01
2.648925781250000000e+00,-2.070312500000000000e-01,7.523925781249999334e-01
4.143066406250000000e+00,-2.070312500000000000e-01,7.523925781249999334e-01
2.648925781250000000e+00,-3.515625000000000000e-02,7.523925781249999334e-01
2.648925781250000000e+00,-2.070312500000000000e-01,9.435058593749999778e-01
4.143066406250000000e+00,-3.515625000000000000e-02,9.435058593749999778e-01
4.898925781250000000e+00,1.792968750000000000e+00,2.773925781250000111e-01
1.893066406250000000e+00,1.792968750000000000e+00,2.773925781250000111e-01
4.898925781250000000e+00,1.964843750000000000e+00,2.773925781250000111e-01
4.898925781250000000e+00,1.792968750000000000e+00,4.685058593750000000e-01
1.893066406250000000e+00,1.964843750000000000e+00,4.685058593750000000e-01
3.773925781250000000e+00,-1.207031250000000000e+00,5.148925781250000000e-01
3.018066406250000000e+00,-1.207031250000000000e+00,5.148925781250000000e-01
3.773925781250000000e+00,9.648437500000000000e-01,5.148925781250000000e-01
3.773925781250000000e+00,-1.207031250000000000e+00,2.310058593749999833e-01
3.018066406250000000e+00,9.648437500000000000e-01,2.310058593749999833e-01
1.523925781250000000e+00,7.929687500000000000e-01,3.989257812500000139e-02
7.680664062500000000e-01,7.929687500000000000e-01,3.989257812500000139e-02
1.523925781250000000e+00,-1.035156250000000000e+00,3.989257812500000139e-02
1.523925781250000000e+00,7.929687500000000000e-01,7.060058593749999334e-01
7.680664062500000000e-01,-1.035156250000000000e+00,7.060058593749999334e-01
1.242675781250000000e+00,-9.570312500000000000e-01,5.742675781249999556e-01
2.174316406250000000e+00,-9.570312500000000000e-01,5.742675781249999556e-01
1.242675781250000000e+00,2.148437500000000000e-01,5.742675781249999556e-01
1.242675781250000000e+00,-9.570312500000000000e-01,5.278808593749999556e-01
2.174316406250000000e+00,2.148437500000000000e-01,5.278808593749999556e-01
3.492675781250000000e+00,1.042968750000000000e+00,9.926757812499999167e-02
4.424316406250000000e+00,1.042968750000000000e+00,9.926757812499999167e-02
3.492675781250000000e+00,-1.785156250000000000e+00,9.926757812499999167e-02
3.492675781250000000e+00,1.042968750000000000e+00,5.288085937499999861e-02
4.424316406250000000e+00,-1.785156250000000000e+00,5.288085937499999861e-02
4.617675781250000000e+00,-1.957031250000000000e+00,8.117675781250000000e-01
1.049316406250000000e+00,-1.957031250000000000e+00,8.117675781250000000e-01
4.617675781250000000e+00,-7.851562500000000000e-01,8.117675781250000000e-01
4.617675781250000000e+00,-1.957031250000000000e+00,2.903808593749999667e-01
1.049316406250000000e+00,-7.851562500000000000e-01,2.903808593749999667e-01
2.367675781250000000e+00,4.296875000000000000e-02,3.367675781249999667e-01
3.299316406250000000e+00,4.296875000000000000e-02,3.367675781249999667e-01
2.367675781250000000e+00,1.214843750000000000e+00,3.367675781249999667e-01
2.367675781250000000e+00,4.296875000000000000e-02,7.653808593750000000e-01
3.299316406250000000e+00,1.214843750000000000e+00,7.653808593750000000e-01
1.805175781250000000e+00,-1.457031250000000000e+00,2.180175781250000000e-01
3.861816406250000000e+00,-1.457031250000000000e+00,2.180175781250000000e-01
1.805175781250000000e+00,1.714843750000000000e+00,2.180175781250000000e-01
1.805175781250000000e+00,-1.457031250000000000e+00,6.466308593749999778e-01
3.861816406250000000e+00,1.714843750000000000e+00,6.466308593749999778e-01
4.055175781250000000e+00,5.429687500000000000e-01,6.930175781249999778e-01
1.611816406250000000e+00,5.429687500000000000e-01,6.930175781249999778e-01
4.055175781250000000e+00,-2.851562500000000000e-01,6.930175781249999778e-01
4.055175781250000000e+00,5.429687500000000000e-01,1.716308593750000000e-01
1.611816406250000000e+00,-2.851562500000000000e-01,1.716308593750000000e-01
2.930175781250000000e+00,-4.570312500000000000e-01,4.555175781249999889e-01
4.986816406250000000e+00,-4.570312500000000000e-01,4.555175781249999889e-01
2.930175781250000000e+00,-1.285156250000000000e+00,4.555175781249999889e-01
2.930175781250000000e+00,-4.570312500000000000e-01,4.091308593749999889e-01
4.986816406250000000e+00,-1.285156250000000000e+00,4.091308593749999889e-01
6.801757812500000000e-01,1.542968750000000000e+00,9.305175781249999112e-01
2.736816406250000000e+00,1.542968750000000000e+00,9.305175781249999112e-01
6.801757812500000000e-01,7.148437500000000000e-01,9.305175781249999112e-01
6.801757812500000000e-01,1.542968750000000000e+00,8.841308593749999112e-01
2.736816406250000000e+00,7.148437500000000000e-01,8.841308593749999112e-01
7.504882812500000000e-01,-1.269531250000000000e+00,6.187988281249999778e-01
6.977539062500000000e-01,-1.269531250000000000e+00,6.187988281249999778e-01
7.504882812500000000e-01,-2.226562500000000000e-01,6.187988281249999778e-01
7.504882812500000000e-01,-1.269531250000000000e+00,7.505371093749999556e-01
6.977539062500000000e-01,-2.226562500000000000e-01,7.505371093749999556e-01
3.000488281250000000e+00,7.304687500000000000e-01,1.437988281250000000e-01
2.947753906250000000e+00,7.304687500000000000e-01,1.437988281250000000e-01
3.000488281250000000e+00,1.777343750000000000e+00,1.437988281250000000e-01
3.000488281250000000e+00,7.304687500000000000e-01,2.755371093749999778e-01
2.947753906250000000e+00,1.777343750000000000e+00,2.755371093749999778e-01
4.125488281250000000e+00,-2.695312500000000000e-01,8.562988281249999112e-01
1.822753906250000000e+00,-2.695312500000000000e-01,8.562988281249999112e-01
4.125488281250000000e+00,7.773437500000000000e-01,8.562988281249999112e-01
4.125488281250000000e+00,-2.695312500000000000e-01,3.803710937499999584e-02
1.822753906250000000e+00,7.773437500000000000e-01,3.803710937499999584e-02
1.875488281250000000e+00,1.730468750000000000e+00,3.812988281249999889e-01
4.072753906250000000e+00,1.730468750000000000e+00,3.812988281249999889e-01
1.875488281250000000e+00,-1.222656250000000000e+00,3.812988281249999889e-01
1.875488281250000000e+00,1.730468750000000000e+00,5.130371093750000222e-01
4.072753906250000000e+00,-1.222656250000000000e+00,5.130371093750000222e-01
2.437988281250000000e+00,-7.695312500000000000e-01,2.504882812499999861e-02
4.635253906250000000e+00,-7.695312500000000000e-01,2.504882812499999861e-02
2.437988281250000000e+00,-1.722656250000000000e+00,2.504882812499999861e-02
2.437988281250000000e+00,-7.695312500000000000e-01,8.692871093749999778e-01
4.635253906250000000e+00,-1.722656250000000000e+00,8.692871093749999778e-01
4.687988281250000000e+00,1.230468750000000000e+00,5.000488281249999556e-01
2.385253906250000000e+00,1.230468750000000000e+00,5.000488281249999556e-01
4.687988281250000000e+00,2.773437500000000000e-01,5.000488281249999556e-01
4.687988281250000000e+00,1.230468750000000000e+00,3.942871093750000000e-01
2.385253906250000000e+00,2.773437500000000000e-01,3.942871093750000000e-01
3.562988281250000000e+00,-1.769531250000000000e+00,2.625488281249999667e-01
3.510253906250000000e+00,-1.769531250000000000e+00,2.625488281249999667e-01
3.562988281250000000e+00,1.277343750000000000e+00,2.625488281249999667e-01
3.562988281250000000e+00,-1.769531250000000000e+00,1.567871093749999833e-01
3.510253906250000000e+00,1.277343750000000000e+00,1.567871093749999833e-01
1.312988281250000000e+00,2.304687500000000000e-01,7.375488281250000000e-01
1.260253906250000000e+00,2.304687500000000000e-01,7.375488281250000000e-01
1.312988281250000000e+00,-7.226562500000000000e-01,7.375488281250000000e-01
1.312988281250000000e+00,2.304687500000000000e-01,6.317871093749999334e-01
1.260253906250000000e+00,-7.226562500000000000e-01,6.317871093749999334e-01
1.594238281250000000e+00,-1.953125000000000000e-02,3.219238281249999778e-01
2.666503906250000000e+00,-1.953125000000000000e-02,3.219238281249999778e-01
1.594238281250000000e+00,1.527343750000000000e+00,3.219238281249999778e-01
1.594238281250000000e+00,-1.953125000000000000e-02,5.724121093749999778e-01
2.666503906250000000e+00,1.527343750000000000e+00,5.724121093749999778e-01
3.844238281250000000e+00,1.980468750000000000e+00,7.969238281249999556e-01
4.916503906250000000e+00,1.980468750000000000e+00,7.969238281249999556e-01
3.844238281250000000e+00,-4.726562500000000000e-01,7.969238281249999556e-01
3.844238281250000000e+00,1.980468750000000000e+00,9.741210937500000000e-02
4.916503906250000000e+00,-4.726562500000000000e-01,9.741210937500000000e-02
4.969238281250000000e+00,-1.019531250000000000e+00,8.442382812500000278e-02
1.541503906250000000e+00,-1.019531250000000000e+00,8.442382812500000278e-02
4.969238281250000000e+00,-1.472656250000000000e+00,8.442382812500000278e-02
4.969238281250000000e+00,-1.019531250000000000e+00,3.349121093749999889e-01
1.541503906250000000e+00,-1.472656250000000000e+00,3.349121093749999889e-01
2.719238281250000000e+00,9.804687500000000000e-01,5.594238281250000222e-01
3.791503906250000000e+00,9.804687500000000000e-01,5.594238281250000222e-01
2.719238281250000000e+00,5.273437500000000000e-01,5.594238281250000222e-01
2.719238281250000000e+00,9.804687500000000000e-01,8.099121093749999112e-01
3.791503906250000000e+00,5.273437500000000000e-01,8.099121093749999112e-01
2.156738281250000000e+00,-1.519531250000000000e+00,9.156738281249999778e-01
3.229003906250000000e+00,-1.519531250000000000e+00,9.156738281249999778e-01
2.156738281250000000e+00,2.734375000000000000e-02,9.156738281249999778e-01
2.156738281250000000e+00,-1.519531250000000000e+00,6.911621093750000000e-01
3.229003906250000000e+00,2.734375000000000000e-02,6.911621093750000000e-01
4.406738281250000000e+00,4.804687500000000000e-01,4.406738281250000000e-01
9.790039062500000000e-01,4.804687500000000000e-01,4.406738281250000000e-01
4.406738281250000000e+00,-1.972656250000000000e+00,4.406738281250000000e-01
4.406738281250000000e+00,4.804687500000000000e-01,2.161621093749999944e-01
9.790039062500000000e-01,-1.972656250000000000e+00,2.161621093749999944e-01
3.281738281250000000e+00,-5.195312500000000000e-01,6.781738281249999334e-01
4.354003906250000000e+00,-5.195312500000000000e-01,6.781738281249999334e-01
3.281738281250000000e+00,-9.726562500000000000e-01,6.781738281249999334e-01
3.281738281250000000e+00,-5.195312500000000000e-01,4.536621093749999556e-01
4.354003906250000000e+00,-9.726562500000000000e-01,4.536621093749999556e-01
1.031738281250000000e+00,1.480468750000000000e+00,2.031738281249999833e-01
2.104003906250000000e+00,1.480468750000000000e+00,2.031738281249999833e-01
1.031738281250000000e+00,1.027343750000000000e+00,2.031738281249999833e-01
1.031738281250000000e+00,1.480468750000000000e+00,9.286621093749999334e-01
2.104003906250000000e+00,1.027343750000000000e+00,9.286621093749999334e-01
8.911132812500000000e-01,-6.445312500000000000e-01,8.266113281249999334e-01
3.369628906250000000e+00,-6.445312500000000000e-01,8.266113281249999334e-01
8.911132812500000000e-01,-1.097656250000000000e+00,8.266113281249999334e-01
8.911132812500000000e-01,-6.445312500000000000e-01,1.864746093749999889e-01
3.369628906250000000e+00,-1.097656250000000000e+00,1.864746093749999889e-01
3.141113281250000000e+00,1.355468750000000000e+00,3.516113281250000111e-01
1.119628906250000000e+00,1.355468750000000000e+00,3.516113281250000111e-01
3.141113281250000000e+00,9.023437500000000000e-01,3.516113281250000111e-01
3.141113281250000000e+00,1.355468750000000000e+00,6.614746093750000222e-01
1.119628906250000000e+00,9.023437500000000000e-01,6.614746093750000222e-01
4.266113281250000000e+00,-1.644531250000000000e+00,5.891113281250000000e-01
4.494628906250000000e+00,-1.644531250000000000e+00,5.891113281250000000e-01
4.266113281250000000e+00,1.902343750000000000e+00,5.891113281250000000e-01
4.266113281250000000e+00,-1.644531250000000000e+00,8.989746093749999556e-01
4.494628906250000000e+00,1.902343750000000000e+00,8.989746093749999556e-01
2.016113281250000000e+00,3.554687500000000000e-01,1.141113281249999944e-01
2.244628906250000000e+00,3.554687500000000000e-01,1.141113281249999944e-01
2.016113281250000000e+00,-9.765625000000000000e-02,1.141113281249999944e-01
2.016113281250000000e+00,3.554687500000000000e-01,4.239746093749999778e-01
2.244628906250000000e+00,-9.765625000000000000e-02,4.239746093749999778e-01
2.578613281250000000e+00,-1.144531250000000000e+00,4.703613281249999778e-01
1.682128906250000000e+00,-1.144531250000000000e+00,4.703613281249999778e-01
2.578613281250000000e+00,-5.976562500000000000e-01,4.703613281249999778e-01
2.578613281250000000e+00,-1.144531250000000000e+00,6.772460937499999445e-02
1.682128906250000000e+00,-5.976562500000000000e-01,6.772460937499999445e-02
4.828613281250000000e+00,8.554687500000000000e-01,9.453613281249999556e-01
3.932128906250000000e+00,8.554687500000000000e-01,9.453613281249999556e-01
4.828613281250000000e+00,1.402343750000000000e+00,9.453613281249999556e-01
4.828613281250000000e+00,8.554687500000000000e-01,5.427246093750000000e-01
3.932128906250000000e+00,1.402343750000000000e+00,5.427246093750000000e-01
3.703613281250000000e+00,-1.445312500000000000e-01,2.328613281249999889e-01
5.571289062500000000e-01,-1.445312500000000000e-01,2.328613281249999889e-01
3.703613281250000000e+00,4.023437500000000000e-01,2.328613281249999889e-01
3.703613281250000000e+00,-1.445312500000000000e-01,7.802246093749999334e-01
5.571289062500000000e-01,4.023437500000000000e-01,7.802246093749999334e-01
1.453613281250000000e+00,1.855468750000000000e+00,7.078613281250000222e-01
2.807128906250000000e+00,1.855468750000000000e+00,7.078613281250000222e-01
1.453613281250000000e+00,-1.597656250000000000e+00,7.078613281250000222e-01
1.453613281250000000e+00,1.855468750000000000e+00,3.052246093750000111e-01
2.807128906250000000e+00,-1.597656250000000000e+00,3.052246093750000111e-01
1.172363281250000000e+00,-1.894531250000000000e+00,1.734863281250000056e-01
4.213378906250000000e+00,-1.894531250000000000e+00,1.734863281250000056e-01
1.172363281250000000e+00,6.523437500000000000e-01,1.734863281250000056e-01
1.172363281250000000e+00,-1.894531250000000000e+00,3.645996093749999667e-01
4.213378906250000000e+00,6.523437500000000000e-01,3.645996093749999667e-01
3.422363281250000000e+00,1.054687500000000000e-01,6.484863281249999556e-01
1.963378906250000000e+00,1.054687500000000000e-01,6.484863281249999556e-01
3.422363281250000000e+00,-1.347656250000000000e+00,6.484863281249999556e-01
3.422363281250000000e+00,1.054687500000000000e-01,8.395996093750000000e-01
1.963378906250000000e+00,-1.347656250000000000e+00,8.395996093750000000e-01
4.547363281250000000e+00,-8.945312500000000000e-01,4.109863281249999667e-01
3.088378906250000000e+00,-8.945312500000000000e-01,4.109863281249999667e-01
4.547363281250000000e+00,-3.476562500000000000e-01,4.109863281249999667e-01
4.547363281250000000e+00,-8.945312500000000000e-01,6.020996093749999556e-01
3.088378906250000000e+00,-3.476562500000000000e-01,6.020996093749999556e-01
2.297363281250000000e+00,1.105468750000000000e+00,8.859863281250000000e-01
8.383789062500000000e-01,1.105468750000000000e+00,8.859863281250000000e-01
2.297363281250000000e+00,1.652343750000000000e+00,8.859863281250000000e-01
2.297363281250000000e+00,1.105468750000000000e+00,1.270996093750000056e-01
8.383789062500000000e-01,1.652343750000000000e+00,1.270996093750000056e-01
1.734863281250000000e+00,-3.945312500000000000e-01,5.297363281249999334e-01
1.400878906250000000e+00,-3.945312500000000000e-01,5.297363281249999334e-01
1.734863281250000000e+00,1.152343750000000000e+00,5.297363281249999334e-01
1.734863281250000000e+00,-3.945312500000000000e-01,2.458496093750000000e-01
1.400878906250000000e+00,1.152343750000000000e+00,2.458496093750000000e-01
3.984863281250000000e+00,1.605468750000000000e+00,5.473632812499999722e-02
3.650878906250000000e+00,1.605468750000000000e+00,5.473632812499999722e-02
3.984863281250000000e+00,-8.476562500000000000e-01,5.473632812499999722e-02
3.984863281250000000e+00,1.605468750000000000e+00,7.208496093749999778e-01
3.650878906250000000e+00,-8.476562500000000000e-01,7.208496093749999778e-01
2.859863281250000000e+00,-1.394531250000000000e+00,7.672363281249999778e-01
2.525878906250000000e+00,-1.394531250000000000e+00,7.672363281249999778e-01
2.859863281250000000e+00,-1.847656250000000000e+00,7.672363281249999778e-01
2.859863281250000000e+00,-1.394531250000000000e+00,4.833496093749999889e-01
2.525878906250000000e+00,-1.847656250000000000e+00,4.833496093749999889e-01
6.098632812500000000e-01,6.054687500000000000e-01,2.922363281250000000e-01
4.775878906250000000e+00,6.054687500000000000e-01,2.922363281250000000e-01
6.098632812500000000e-01,1.523437500000000000e-01,2.922363281250000000e-01
6.098632812500000000e-01,6.054687500000000000e-01,8.349609374999998959e-03
4.775878906250000000e+00,1.523437500000000000e-01,8.349609374999998959e-03
5.747070312500000000e-01,-1.800781250000000000e+00,7.152832031249999334e-01
1.928222656250000000e+00,-1.800781250000000000e+00,7.152832031249999334e-01
5.747070312500000000e-01,1.808593750000000000e+00,7.152832031249999334e-01
5.747070312500000000e-01,-1.800781250000000000e+00,3.126464843749999778e-01
1.928222656250000000e+00,1.808593750000000000e+00,3.126464843749999778e-01
2.824707031250000000e+00,1.992187500000000000e-01,2.402832031249999833e-01
4.178222656250000000e+00,1.992187500000000000e-01,2.402832031249999833e-01
2.824707031250000000e+00,-1.914062500000000000e-01,2.402832031249999833e-01
2.824707031250000000e+00,1.992187500000000000e-01,7.876464843749999556e-01
4.178222656250000000e+00,-1.914062500000000000e-01,7.876464843749999556e-01
3.949707031250000000e+00,-8.007812500000000000e-01,4.777832031250000000e-01
8.032226562500000000e-01,-8.007812500000000000e-01,4.777832031250000000e-01
3.949707031250000000e+00,-1.191406250000000000e+00,4.777832031250000000e-01
3.949707031250000000e+00,-8.007812500000000000e-01,5.501464843750000222e-01
8.032226562500000000e-01,-1.191406250000000000e+00,5.501464843750000222e-01
1.699707031250000000e+00,1.199218750000000000e+00,2.783203124999999653e-03
3.053222656250000000e+00,1.199218750000000000e+00,2.783203124999999653e-03
1.699707031250000000e+00,8.085937500000000000e-01,2.783203124999999653e-03
1.699707031250000000e+00,1.199218750000000000e+00,7.514648437500000278e-02
3.053222656250000000e+00,8.085937500000000000e-01,7.514648437500000278e-02
2.262207031250000000e+00,-3.007812500000000000e-01,3.590332031249999778e-01
3.615722656250000000e+00,-3.007812500000000000e-01,3.590332031249999778e-01
2.262207031250000000e+00,3.085937500000000000e-01,3.590332031249999778e-01
2.262207031250000000e+00,-3.007812500000000000e-01,4.313964843750000000e-01
3.615722656250000000e+00,3.085937500000000000e-01,4.313964843750000000e-01
4.512207031250000000e+00,1.699218750000000000e+00,8.340332031249999556e-01
1.365722656250000000e+00,1.699218750000000000e+00,8.340332031249999556e-01
4.512207031250000000e+00,-1.691406250000000000e+00,8.340332031249999556e-01
4.512207031250000000e+00,1.699218750000000000e+00,9.063964843749999778e-01
1.365722656250000000e+00,-1.691406250000000000e+00,9.063964843749999778e-01
3.387207031250000000e+00,-1.300781250000000000e+00,1.215332031249999889e-01
4.740722656250000000e+00,-1.300781250000000000e+00,1.215332031249999889e-01
3.387207031250000000e+00,-6.914062500000000000e-01,1.215332031249999889e-01
3.387207031250000000e+00,-1.300781250000000000e+00,6.688964843749999334e-01
4.740722656250000000e+00,-6.914062500000000000e-01,6.688964843749999334e-01
1.137207031250000000e+00,6.992187500000000000e-01,5.965332031250000222e-01
2.490722656250000000e+00,6.992187500000000000e-01,5.965332031250000222e-01
1.137207031250000000e+00,1.308593750000000000e+00,5.965332031250000222e-01
1.137207031250000000e+00,6.992187500000000000e-01,1.938964843749999833e-01
2.490722656250000000e+00,1.308593750000000000e+00,1.938964843749999833e-01
1.418457031250000000e+00,-5.507812500000000000e-01,1.809082031250000000e-01
1.084472656250000000e+00,-5.507812500000000000e-01,1.809082031250000000e-01
1.418457031250000000e+00,-4.414062500000000000e-01,1.809082031250000000e-01
1.418457031250000000e+00,-5.507812500000000000e-01,1.577148437499999861e-02
1.084472656250000000e+00,-4.414062500000000000e-01,1.577148437499999861e-02
3.668457031250000000e+00,1.449218750000000000e+00,6.559082031249999778e-01
3.334472656250000000e+00,1.449218750000000000e+00,6.559082031249999778e-01
3.668457031250000000e+00,1.558593750000000000e+00,6.559082031249999778e-01
3.668457031250000000e+00,1.449218750000000000e+00,4.907714843749999556e-01
3.334472656250000000e+00,1.558593750000000000e+00,4.907714843749999556e-01
4.793457031250000000e+00,-1.550781250000000000e+00,4.184082031249999889e-01
2.209472656250000000e+00,-1.550781250000000000e+00,4.184082031249999889e-01
4.793457031250000000e+00,5.585937500000000000e-01,4.184082031249999889e-01
4.793457031250000000e+00,-1.550781250000000000e+00,7.282714843750000000e-01
2.209472656250000000e+00,5.585937500000000000e-01,7.282714843750000000e-01
2.543457031250000000e+00,4.492187500000000000e-01,8.934082031249999112e-01
4.459472656250000000e+00,4.492187500000000000e-01,8.934082031249999112e-01
2.543457031250000000e+00,-1.441406250000000000e+00,8.934082031249999112e-01
2.543457031250000000e+00,4.492187500000000000e-01,2.532714843749999667e-01
4.459472656250000000e+00,-1.441406250000000000e+00,2.532714843749999667e-01
1.980957031250000000e+00,-1.050781250000000000e+00,5.371582031249999556e-01
3.896972656250000000e+00,-1.050781250000000000e+00,5.371582031249999556e-01
1.980957031250000000e+00,-1.941406250000000000e+00,5.371582031249999556e-01
1.980957031250000000e+00,-1.050781250000000000e+00,1.345214843750000000e-01
3.896972656250000000e+00,-1.941406250000000000e+00,1.345214843750000000e-01
4.230957031250000000e+00,9.492187500000000000e-01,6.215820312499999861e-02
1.646972656250000000e+00,9.492187500000000000e-01,6.215820312499999861e-02
4.230957031250000000e+00,5.859375000000000000e-02,6.215820312499999861e-02
4.230957031250000000e+00,9.492187500000000000e-01,6.095214843749999778e-01
1.646972656250000000e+00,5.859375000000000000e-02,6.095214843749999778e-01
3.105957031250000000e+00,-5.078125000000000000e-02,7.746582031250000000e-01
2.771972656250000000e+00,-5.078125000000000000e-02,7.746582031250000000e-01
3.105957031250000000e+00,1.058593750000000000e+00,7.746582031250000000e-01
3.105957031250000000e+00,-5.078125000000000000e-02,8.470214843749999112e-01
2.771972656250000000e+00,1.058593750000000000e+00,8.470214843749999112e-01
8.559570312500000000e-01,1.949218750000000000e+00,2.996582031249999667e-01
5.219726562500000000e-01,1.949218750000000000e+00,2.996582031249999667e-01
8.559570312500000000e-01,-9.414062500000000000e-01,2.996582031249999667e-01
8.559570312500000000e-01,1.949218750000000000e+00,3.720214843749999889e-01
5.219726562500000000e-01,-9.414062500000000000e-01,3.720214843749999889e-01
9.965820312500000000e-01,-1.757812500000000000e-01,6.855957031249999556e-01
4.881347656250000000e+00,-1.757812500000000000e-01,6.855957031249999556e-01
9.965820312500000000e-01,9.335937500000000000e-01,6.855957031249999556e-01
9.965820312500000000e-01,-1.757812500000000000e-01,6.392089843749999556e-01
4.881347656250000000e+00,9.335937500000000000e-01,6.392089843749999556e-01
3.246582031250000000e+00,1.824218750000000000e+00,2.105957031249999778e-01
